Game Boy Advance-Action-Star X,4.5
Game Boy Advance-Action-Super Army Wars,7.8
Game Boy Advance-Action-Super Ghouls 'N Ghosts,8.5
Game Boy Advance-Action-Super Mario Bros. (Classic NES Series),8
Game Boy Advance-Action-Superman: Countdown to Apokolips,4.5
Game Boy Advance-Action-Tarzan: Return to the Jungle,7
Game Boy Advance-Action-Teen Titans,5.5
Game Boy Advance-Action-Teen Titans 2,5
Game Boy Advance-Action-Tekken Advance,8.5
Game Boy Advance-Action-Tennis+e,6
Game Boy Advance-Action-Terminator 3: Rise of the Machines,6.5
Game Boy Advance-Action-"The Adventures of Jimmy Neutron, Boy Genius: Jet Fusion",5.5
Game Boy Advance-Action-"The Adventures of Jimmy Neutron, Boy Genius: Jimmy Neutron vs. Jimmy Negatron",6
Game Boy Advance-Action-The Ant Bully,4.5
Game Boy Advance-Action-The Flintstones: Big Trouble in Bedrock,4
Game Boy Advance-Action-The Incredible Hulk [2003],6
Game Boy Advance-Action-The Invincible Iron Man,7
Game Boy Advance-Action-The Land Before Time,6
Game Boy Advance-Action-The Lord of the Rings: The Return of the King,8
Game Boy Advance-Action-The Muppets: On With the Show!,7
Game Boy Advance-Action-The Powerpuff Girls: Him and Seek,7.5
Game Boy Advance-Action-The Powerpuff Girls: Mojo Jojo A+Go+Go!,6.5
Game Boy Advance-Action-The Santa Clause 3: The Escape Clause,4
Game Boy Advance-Action-The Scorpion King: Sword of Osiris,8
Game Boy Advance-Action-The Sum of All Fears,6
Game Boy Advance-Action-The Three Stooges,6
Game Boy Advance-Action-Thunderbirds,5
Game Boy Advance-Action-Tim Burton's The Nightmare Before Christmas: The Pumpkin King,6.5
Game Boy Advance-Action-TMNT,8.5
Game Boy Advance-Action-Tom and Jerry Tales,4.5
Game Boy Advance-Action-Tom and Jerry: The Magic Ring,5.5
Game Boy Advance-Action-Tom Clancy's Rainbow Six: Rogue Spear,8.4
Game Boy Advance-Action-Tom Clancy's Splinter Cell,8
Game Boy Advance-Action-Tom Clancy's Splinter Cell Pandora Tomorrow,7
Game Boy Advance-Action-Tony Hawk's Pro Skater 2,9.5
Game Boy Advance-Action-Totally Spies! 2: Undercover,4
Game Boy Advance-Action-Tron 2.0: Killer App,7.8
Game Boy Advance-Action-Turok: Evolution,8
Game Boy Advance-Action-Urban Yeti,7
Game Boy Advance-Action-Van Helsing,2.5
Game Boy Advance-Action-Wario Ware Twisted!,9.5
Game Boy Advance-Action-Wings,7.5
Game Boy Advance-Action-Winx Club: The Quest for the Codex,4.5
Game Boy Advance-Action-X+Men: Reign of Apocalypse,7
Game Boy Advance-Action-X+Men: The Official Game,5
Game Boy Advance-Action-X2: Wolverine's Revenge,7.9
Game Boy Advance-Action-Xevious (Classic NES Series),6
Game Boy Advance-Action-xXx,6
Game Boy Advance-Action-Yoshi Topsy Turvy,5
Game Boy Advance-Action-Zapper: One Wicked Cricket,6.5
Game Boy Advance-Action-Zone of the Enders: The Fist of Mars,6.3
Game Boy Advance-"Action, Adventure"-Boktai,8.5
Game Boy Advance-"Action, Adventure"-Castlevania: Aria of Sorrow,9.3
Game Boy Advance-"Action, Adventure"-Castlevania: Circle of the Moon,9
Game Boy Advance-"Action, Adventure"-Castlevania: Harmony of Dissonance,9.2
Game Boy Advance-"Action, Adventure"-Fantastic 4,5
Game Boy Advance-"Action, Adventure"-Harry Potter and the Goblet of Fire,7.4
Game Boy Advance-"Action, Adventure"-Harry Potter and the Prisoner of Azkaban,6.5
Game Boy Advance-"Action, Adventure"-LEGO Star Wars II: The Original Trilogy,7.8
Game Boy Advance-"Action, Adventure"-LEGO Star Wars: The Video Game,8
Game Boy Advance-"Action, Adventure"-Metroid (Classic NES Series),6
Game Boy Advance-"Action, Adventure"-Metroid Fusion,9.5
Game Boy Advance-"Action, Adventure"-Metroid: Zero Mission,9
Game Boy Advance-"Action, Adventure"-Monster House,7
Game Boy Advance-"Action, Adventure"-Open Season,7.5
Game Boy Advance-"Action, Adventure"-Pirates of the Caribbean: The Curse of the Black Pearl,5.5
Game Boy Advance-"Action, Adventure"-Scurge: Hive,8
Game Boy Advance-"Action, Adventure"-Shaman King: Master of Spirits 2,8
Game Boy Advance-"Action, Adventure"-Shrek 2,7.9
Game Boy Advance-"Action, Adventure"-"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",7.4
Game Boy Advance-"Action, Adventure"-The Hobbit,6.5
Game Boy Advance-"Action, Adventure"-The Legend of Zelda (Classic NES Series),8
Game Boy Advance-"Action, Adventure"-The Legend of Zelda: A Link to the Past w/ the Four Swords,9.7
Game Boy Advance-"Action, Adventure"-The Legend of Zelda: The Minish Cap,9
Game Boy Advance-"Action, Adventure"-Tomb Raider: Legend,5.5
Game Boy Advance-"Action, Adventure"-Yu Yu Hakusho: Spirit Detective,3
Game Boy Advance-"Action, Adventure"-Zelda II: The Adventure of Link (Classic NES Series),7
Game Boy Advance-"Action, Compilation"-Gauntlet / Rampart,4
Game Boy Advance-"Action, Compilation"-Midway's Greatest Arcade Hits,3.5
Game Boy Advance-"Action, Compilation"-Midway's Greatest Arcade Hits (Re+Release Edition),3.5
Game Boy Advance-"Action, Compilation"-Paperboy / Rampage,4
Game Boy Advance-"Action, Compilation"-Ultimate Arcade Games,5.5
Game Boy Advance-"Action, RPG"-Baldur's Gate: Dark Alliance,8
Game Boy Advance-"Action, RPG"-Cima: The Enemy,6
Game Boy Advance-"Action, RPG"-Dragon Ball Z: Buu's Fury,6.5
Game Boy Advance-"Action, RPG"-Dragon Ball Z: The Legacy of Goku,5.8
Game Boy Advance-"Action, RPG"-Dragon Ball Z: The Legacy of Goku II,8
Game Boy Advance-"Action, RPG"-Kingdom Hearts: Chain of Memories,8
Game Boy Advance-"Action, RPG"-Marvel: Ultimate Alliance,2
Game Boy Advance-"Action, RPG"-Shining Soul,5.5
Game Boy Advance-"Action, RPG"-Shining Soul II,7.5
Game Boy Advance-"Action, RPG"-Summon Night: Swordcraft Story 2,8.5
Game Boy Advance-"Action, RPG"-Sword of Mana,7
Game Boy Advance-Adventure-Bionicle: Tales of the Tohunga,4.5
Game Boy Advance-Adventure-Boktai 2: Solar Boy Django,8
Game Boy Advance-Adventure-Broken Sword: The Shadow of the Templars,7.5
Game Boy Advance-Adventure-Charlotte's Web,6
Game Boy Advance-Adventure-Fairly OddParents: Clash with the Anti+World,3.5
Game Boy Advance-Adventure-Hamtaro: Ham+Ham Heartbreak,8
Game Boy Advance-Adventure-Happy Feet,4
Game Boy Advance-Adventure-Harry Potter and the Chamber of Secrets,7.8
Game Boy Advance-Adventure-Harry Potter and the Sorcerer's Stone,6
Game Boy Advance-Adventure-Juka and the Monophonic Menace,8
Game Boy Advance-Adventure-March of the Penguins,4.5
Game Boy Advance-Adventure-Mission: Impossible Operation Surma,3.5
Game Boy Advance-Adventure-The Lord of the Rings: The Fellowship of the Ring,6
Game Boy Advance-Adventure-Turbo Turtle Adventure,7.5
Game Boy Advance-Battle-Mega Man Battle Chip Challenge,4
Game Boy Advance-Board-Chessmaster,7.5
Game Boy Advance-Card-Kid's Cards,3
Game Boy Advance-Card-Mario Party+e,8
Game Boy Advance-Card-Ultimate Card Games,9.5
Game Boy Advance-Card-Uno 52,7
Game Boy Advance-Card-Yu+Gi+Oh! The Eternal Duelist Soul,8
Game Boy Advance-Card-Yu+Gi+Oh! Worldwide Edition: Stairway to the Destined Duel,8
Game Boy Advance-"Card, Battle"-Duel Masters: Kaijudo Showdown,7.5
Game Boy Advance-"Card, Battle"-Yu+Gi+Oh! 7 Trials to Glory: World Championship Tournament 2005,7.5
Game Boy Advance-"Card, Battle"-Yu+Gi+Oh! Reshef of Destruction,5.5
Game Boy Advance-"Card, Battle"-Yu+Gi+Oh! World Championship Tournament 2004,7.5
Game Boy Advance-"Card, Compilation"-Uno / Skip+Bo,7.5
Game Boy Advance-"Card, RPG"-Duel Masters: Sempai Legends,8
Game Boy Advance-Casino-World Poker Tour,7
Game Boy Advance-Compilation-Activision Anthology,8.5
Game Boy Advance-Compilation-Game &amp; Watch Gallery 4,7
Game Boy Advance-Compilation-Namco Museum: 50th Anniversary,6
Game Boy Advance-Compilation-Pac+Man Collection,9
Game Boy Advance-Compilation-SEGA Arcade Gallery,7.8
Game Boy Advance-Fighting-Digimon: BattleSpirit,6.5
Game Boy Advance-Fighting-Digimon: BattleSpirit 2,7
Game Boy Advance-Fighting-Dragon Ball Z: Supersonic Warriors,7.5
Game Boy Advance-Fighting-Dragon Ball Z: Taiketsu,4
Game Boy Advance-Fighting-Dual Blades,5.5
Game Boy Advance-Fighting-Guilty Gear X,7
Game Boy Advance-Fighting-Mobile Suit Gundam SEED: Battle Assault,5.5
Game Boy Advance-Fighting-Mortal Kombat Advance,2
Game Boy Advance-Fighting-Mortal Kombat Tournament Edition,8.5
Game Boy Advance-Fighting-Mortal Kombat: Deadly Alliance,8.8
Game Boy Advance-Fighting-Rave Master: Special Attack Force,3.5
Game Boy Advance-Fighting-Rock 'em Sock 'em Robots,1.5
Game Boy Advance-Fighting-Sonic Battle,8
Game Boy Advance-Fighting-Street Fighter Alpha 3,9
Game Boy Advance-Fighting-Super Street Fighter II Turbo Revival,8
Game Boy Advance-Fighting-The Grim Adventures of Billy &amp; Mandy,5
Game Boy Advance-Fighting-The King of Fighters EX: Neoblood,8
Game Boy Advance-Fighting-The King of Fighters EX2: Howling Blood,8
Game Boy Advance-Fighting-Urban Champion+e,5
Game Boy Advance-"Fighting, Action"-Advance Guardian Heroes,6
Game Boy Advance-"Fighting, Action"-Godzilla: Domination,5.5
Game Boy Advance-"Fighting, Action"-Teenage Mutant Ninja Turtles,6.9
Game Boy Advance-"Flight, Action"-Ace Combat Advance,4.5
Game Boy Advance-"Flight, Action"-F+24 Stealth Fighter,3.5
Game Boy Advance-"Flight, Action"-Wing Commander: Prophecy,7
Game Boy Advance-Hunting-American Bass Challenge,8
Game Boy Advance-Hunting-ESPN Great Outdoor Games: Bass 2002,4
Game Boy Advance-Music-Space Channel 5: Ulala's Cosmic Attack,5
Game Boy Advance-Party-Disney's Party,4
Game Boy Advance-Party-Mario Party Advance,6
Game Boy Advance-Party-Nicktoons: Freeze Frame Frenzy,5
Game Boy Advance-Party-"Wario Ware, Inc: Mega Microgame$",9
Game Boy Advance-Pinball-Mario Pinball Land,5
Game Boy Advance-Pinball-Muppet Pinball Mayhem,7.9
Game Boy Advance-Pinball-Pinball+e,5
Game Boy Advance-Pinball-Pokemon Pinball: Ruby &amp; Sapphire,8.8
Game Boy Advance-Pinball-Sonic Pinball Party,8.3
Game Boy Advance-Pinball-The Pinball of the Dead,8
Game Boy Advance-Platformer-Aero the Acrobat,7.9
Game Boy Advance-Platformer-Aladdin,6.5
Game Boy Advance-Platformer-Banjo+Kazooie: Grunty's Revenge,8
Game Boy Advance-Platformer-Bionicle: Matoran Adventures,3
Game Boy Advance-Platformer-Crash Bandicoot 2: N+tranced,8.5
Game Boy Advance-Platformer-Crash Bandicoot Purple: Ripto's Rampage,7
Game Boy Advance-Platformer-Crash Bandicoot: The Huge Adventure,9
Game Boy Advance-Platformer-Dave Mirra Freestyle BMX 2,8.4
Game Boy Advance-Platformer-Donkey Kong Country,8
Game Boy Advance-Platformer-Donkey Kong Country 2,8
Game Boy Advance-Platformer-Donkey Kong Country 3,7.5
Game Boy Advance-Platformer-Donkey Kong Jr.+e,8
Game Boy Advance-Platformer-Dr. Seuss' The Cat in the Hat,4
Game Boy Advance-Platformer-Earthworm Jim 2,4
Game Boy Advance-Platformer-Frogger Advance: The Great Quest,7
Game Boy Advance-Platformer-Frogger's Adventure: Temple of the Frog,8
Game Boy Advance-Platformer-Go! Go! Beckham! Adventure of Soccer Island,7
Game Boy Advance-Platformer-Goemon: New Age Shutsudo,6.5
Game Boy Advance-Platformer-Hey Arnold! The Movie,5.5
Game Boy Advance-Platformer-Kao the Kangaroo,5
Game Boy Advance-Platformer-Kim Possible 2: Drakken's Demise,8.5
Game Boy Advance-Platformer-Kirby: Nightmare in Dream Land,8.5
Game Boy Advance-Platformer-Klonoa 2: Dream Champ Tournament,8
Game Boy Advance-Platformer-Klonoa: Empire of Dreams,9
Game Boy Advance-Platformer-Lady Sia,8
Game Boy Advance-Platformer-Looney Tunes: Back in Action,4.5
Game Boy Advance-Platformer-Magical Quest 2 Starring Mickey and Minnie,5
Game Boy Advance-Platformer-Mario Bros.+e,6
Game Boy Advance-Platformer-Oddworld: Munch's Oddysee,4
Game Boy Advance-Platformer-Peter Pan in Disney's Return to Never Land,5
Game Boy Advance-Platformer-Pinobee: Wings of Adventure,6
Game Boy Advance-Platformer-Pitfall: The Lost Expedition,7
Game Boy Advance-Platformer-Power Rangers: Wild Force,5.5
Game Boy Advance-Platformer-Prehistorik Man,6
Game Boy Advance-Platformer-Rayman 3,9
Game Boy Advance-Platformer-Rayman Advance,9
Game Boy Advance-Platformer-Shrek: Reekin' Havoc,5.9
Game Boy Advance-Platformer-Soccer Kid,7
Game Boy Advance-Platformer-Sonic Advance,9.1
Game Boy Advance-Platformer-Sonic Advance 2,9
Game Boy Advance-Platformer-Sonic Advance 3,9
Game Boy Advance-Platformer-Spyro Orange: The Cortex Conspiracy,7
Game Boy Advance-Platformer-Stuart Little 2,5
Game Boy Advance-Platformer-Super Mario Advance,8
Game Boy Advance-Platformer-Super Mario Advance 2: Super Mario World,9.3
Game Boy Advance-Platformer-Super Mario Advance 3: Yoshi's Island,9.4
Game Boy Advance-Platformer-Super Mario Advance 4: Super Mario Bros. 3,9.5
Game Boy Advance-Platformer-Tak 2: The Staff of Dreams,5.5
Game Boy Advance-Platformer-Tak and the Power of Juju,5
Game Boy Advance-Platformer-The Legend of Spyro: A New Beginning,4.5
Game Boy Advance-Puzzle-Barbie: Groovy Games,3
Game Boy Advance-Puzzle-Barbie: Secret Agent Barbie,7.5
Game Boy Advance-Puzzle-Bookworm,6
Game Boy Advance-Puzzle-Chu Chu Rocket,8.5
Game Boy Advance-Puzzle-Columns Crown,7.2
Game Boy Advance-Puzzle-Denki Blocks!,8
Game Boy Advance-Puzzle-Dr. Mario (Classic NES Series),7
Game Boy Advance-Puzzle-Dr. Mario &amp; Puzzle League,7.8
Game Boy Advance-Puzzle-Dr. Sudoku,6.5
Game Boy Advance-Puzzle-Egg Mania,7
Game Boy Advance-Puzzle-Gem Smashers,8
Game Boy Advance-Puzzle-It's Mr. Pants,8
Game Boy Advance-Puzzle-Mighty Beanz Pocket Puzzles,3
Game Boy Advance-Puzzle-Puyo Pop,9
Game Boy Advance-Puzzle-Rampage: Puzzle Attack,8.5
Game Boy Advance-Puzzle-Snood,6.5
Game Boy Advance-Puzzle-Super Bubble Pop,4
Game Boy Advance-Puzzle-Super Bust+A+Move,8.8
Game Boy Advance-Puzzle-Super Collapse! II,6
Game Boy Advance-Puzzle-Tang Tang,5
Game Boy Advance-Puzzle-Tetris Worlds,5.5
Game Boy Advance-Puzzle-The Jungle Book,5
Game Boy Advance-Puzzle-The Lost Vikings,8.5
Game Boy Advance-Puzzle-Tiny Toon Adventures: Wacky Stackers,5
Game Boy Advance-Puzzle-Tweety and the Magic Gems,4.5
Game Boy Advance-Puzzle-Ultimate Brain Games,8.5
Game Boy Advance-Puzzle-ZooCube,7.8
Game Boy Advance-"Puzzle, Action"-Boulder Dash EX,7.5
Game Boy Advance-"Puzzle, Action"-"Ed, Edd 'n Eddy: Jawbreakers!",5
Game Boy Advance-"Puzzle, Action"-Sheep,6.5
Game Boy Advance-"Puzzle, Action"-Super Monkey Ball Jr.,9
Game Boy Advance-"Puzzle, Action"-Super Puzzle Fighter II,8
Game Boy Advance-"Puzzle, Adventure"-Treasure Planet,7
Game Boy Advance-Racing-ATV Quad Power Racing,5.5
Game Boy Advance-Racing-Big Mutha Truckers,5
Game Boy Advance-Racing-Cartoon Network Speedway,3
Game Boy Advance-Racing-Colin McRae Rally 2.0,8.9
Game Boy Advance-Racing-Cruis'n Velocity,6
Game Boy Advance-Racing-Digimon Racing,7
Game Boy Advance-Racing-Disney Sports Motocross,5.5
Game Boy Advance-Racing-Driven,6.5
Game Boy Advance-Racing-Drome Racers,7
Game Boy Advance-Racing-F+Zero: GP Legend,8
Game Boy Advance-Racing-F+Zero: Maximum Velocity,9
Game Boy Advance-Racing-Freekstyle,7.8
Game Boy Advance-Racing-Gadget Racers,7
Game Boy Advance-Racing-GT Advance 2 Rally Racing,8.4
Game Boy Advance-Racing-GT Advance 3: Pro Concept Racing,8.5
Game Boy Advance-Racing-GT Advance Championship Racing,8
Game Boy Advance-Racing-Hot Wheels: Burnin' Rubber,8
Game Boy Advance-Racing-Hot Wheels: Velocity X,5.5
Game Boy Advance-Racing-Karnaaj Rally,8.8
Game Boy Advance-Racing-Konami Krazy Racers,8
Game Boy Advance-Racing-Mary+Kate and Ashley: Sweet 16 ++ Licensed to Drive,4
Game Boy Advance-Racing-Midnight Club: Street Racing,4.5
Game Boy Advance-Racing-Monster Truck Madness,7.5
Game Boy Advance-Racing-Moto Racer Advance,9
Game Boy Advance-Racing-Motocross Maniacs Advance,6
Game Boy Advance-Racing-MotoGP [2002],6.9
Game Boy Advance-Racing-MX 2002 Featuring Ricky Carmichael,5
Game Boy Advance-Racing-NASCAR Heat 2002,5
Game Boy Advance-Racing-Need for Speed Carbon: Own the City,7
Game Boy Advance-Racing-Need for Speed Underground,7.9
Game Boy Advance-Racing-Need for Speed Underground 2,8
Game Boy Advance-Racing-Need for Speed: Porsche Unleashed,6
Game Boy Advance-Racing-Nicktoons Racing,8
Game Boy Advance-Racing-Racing Gears Advance,8.9
Game Boy Advance-Racing-Rock 'n Roll Racing,8.5
Game Boy Advance-Racing-SEGA Rally Championship,7
Game Boy Advance-Racing-Shrek Swamp Kart Speedway,3
Game Boy Advance-Racing-Street Racing Syndicate,5.5
Game Boy Advance-Racing-Thunder Alley,2
Game Boy Advance-Racing-Top Gear Rally,8
Game Boy Advance-Racing-V+Rally 3,8
Game Boy Advance-Racing-XS Moto,2.5
Game Boy Advance-"Racing, Action"-Banjo Pilot,8
Game Boy Advance-"Racing, Action"-Cars,3
Game Boy Advance-"Racing, Action"-Crash Nitro Kart,7.8
Game Boy Advance-"Racing, Action"-Crazy Taxi: Catch a Ride,6.5
Game Boy Advance-"Racing, Action"-Driver 2 Advance,7
Game Boy Advance-"Racing, Action"-Hot Wheels: Stunt Track Challenge,5.5
Game Boy Advance-"Racing, Action"-Mario Kart Super Circuit,9.5
Game Boy Advance-"Racing, Action"-Road Rash: Jailbreak,7.9
Game Boy Advance-"Racing, Action"-Shrek Smash n' Crash Racing,5
Game Boy Advance-"Racing, Action"-Stuntman,8.5
Game Boy Advance-"Racing, Action"-The Simpsons Road Rage,7.5
Game Boy Advance-RPG-Breath of Fire,7.6
Game Boy Advance-RPG-Breath of Fire II,8.3
Game Boy Advance-RPG-DemiKids: Dark Version,5.5
Game Boy Advance-RPG-DemiKids: Light Version,5.5
Game Boy Advance-RPG-Dokapon: Monster Hunter,7.5
Game Boy Advance-RPG-Eragon,7.5
Game Boy Advance-RPG-Final Fantasy IV Advance,8.6
Game Boy Advance-RPG-Final Fantasy V Advance,8.5
Game Boy Advance-RPG-Final Fantasy VI Advance,9
Game Boy Advance-RPG-Golden Sun,9.7
Game Boy Advance-RPG-Golden Sun: The Lost Age,9
Game Boy Advance-RPG-Harvest Moon: More Friends of Mineral Town,8.5
Game Boy Advance-RPG-Lunar Legend,7
Game Boy Advance-RPG-Mario &amp; Luigi: Superstar Saga,9
Game Boy Advance-RPG-Mazes of Fate,6.5
Game Boy Advance-RPG-Mega Man Battle Network,8.5
Game Boy Advance-RPG-Mega Man Battle Network 2,8.5
Game Boy Advance-RPG-Mega Man Battle Network 3 Blue Version,7.9
Game Boy Advance-RPG-Mega Man Battle Network 3 White Version,7.9
Game Boy Advance-RPG-Mega Man Battle Network 4: Blue Moon,6.5
Game Boy Advance-RPG-Mega Man Battle Network 4: Red Sun,6.5
Game Boy Advance-RPG-Mega Man Battle Network 5: Team Colonel,6.5
Game Boy Advance-RPG-Mega Man Battle Network 5: Team Protoman,6.5
Game Boy Advance-RPG-Mega Man Battle Network 6 Cybeast Gregar,5.5
Game Boy Advance-RPG-Mega Man Battle Network 6: Cybeast Falzar,5.5
Game Boy Advance-RPG-Pokemon Emerald Version,8
Game Boy Advance-RPG-Pokemon FireRed Version,9
Game Boy Advance-RPG-Pokemon LeafGreen Version,9
Game Boy Advance-RPG-Pokemon Mystery Dungeon: Red Rescue Team,6.5
Game Boy Advance-RPG-Pokemon Ruby Version,9.5
Game Boy Advance-RPG-Pokemon Sapphire Version,9.5
Game Boy Advance-RPG-Riviera: The Promised Land,7
Game Boy Advance-RPG-Robopon 2: Ring Version,7
Game Boy Advance-RPG-Shaman King: Legacy of the Spirits ++ Soaring Hawk Version,6
Game Boy Advance-RPG-Shaman King: Legacy of the Spirits ++ Sprinting Wolf Version,6.5
Game Boy Advance-RPG-Summon Night: Swordcraft Story,8
Game Boy Advance-RPG-Tales of Phantasia,7.5
Game Boy Advance-RPG-The Lord of the Rings: The Third Age,6
Game Boy Advance-RPG-The Lord of the Rings: The Two Towers,8
Game Boy Advance-RPG-Wario Land 4,9
Game Boy Advance-RPG-Yggdra Union: We'll Never Fight Alone,7.8
Game Boy Advance-RPG-Yu+Gi+Oh!: The Sacred Cards,5
Game Boy Advance-"RPG, Compilation"-Final Fantasy I &amp; II: Dawn of Souls,8.5
Game Boy Advance-"RPG, Compilation"-Phantasy Star Collection,6
Game Boy Advance-"RPG, Simulation"-Harvest Moon: Friends of Mineral Town,8.9
Game Boy Advance-Shooter-BackTrack,4
Game Boy Advance-Shooter-Ballistic: Ecks vs. Sever,8.4
Game Boy Advance-Shooter-Defender,2
Game Boy Advance-Shooter-Donkey Kong 3+e,7
Game Boy Advance-Shooter-Doom (1993),8.9
Game Boy Advance-Shooter-Doom II,7.8
Game Boy Advance-Shooter-Duke Nukem Advance,9
Game Boy Advance-Shooter-Ecks vs. Sever,9
Game Boy Advance-Shooter-Iridion 3D,5.5
Game Boy Advance-Shooter-Iridion II,8
Game Boy Advance-Shooter-James Bond 007: NightFire,6.5
Game Boy Advance-Shooter-Metal Slug Advance,8.4
Game Boy Advance-Shooter-R+Type III: The Third Lightning,4.5
Game Boy Advance-Shooter-Serious Sam Advance,5
Game Boy Advance-Shooter-Sigma Star Saga,6
Game Boy Advance-Shooter-Silent Scope,7
Game Boy Advance-Shooter-Star Wars: Flight of the Falcon,4
Game Boy Advance-Shooter-Wolfenstein 3+D,5
Game Boy Advance-Simulation-F+14 Tomcat,6
Game Boy Advance-Simulation-Jurassic Park III: Park Builder,7
Game Boy Advance-Simulation-SimCity 2000,6.5
Game Boy Advance-Simulation-The Sims 2: Pets,6.5
Game Boy Advance-Simulation-The Sims: Bustin' Out,8
Game Boy Advance-Simulation-The Tower SP,6.5
Game Boy Advance-Simulation-The Urbz: Sims in the City,8
Game Boy Advance-Sports-Aggressive Inline,7
Game Boy Advance-Sports-All+Star Baseball 2003,7.8
Game Boy Advance-Sports-All+Star Baseball 2004,8
Game Boy Advance-Sports-Backyard Football 2006,5.5
Game Boy Advance-Sports-Backyard Hockey,6
Game Boy Advance-Sports-Baseball Advance,8.8
Game Boy Advance-Sports-Baseball+e,6
Game Boy Advance-Sports-Boxing Fever,8.5
Game Boy Advance-Sports-Dave Mirra Freestyle BMX 3,8
Game Boy Advance-Sports-David Beckham Soccer,2.2
Game Boy Advance-Sports-Davis Cup Tennis,5
Game Boy Advance-Sports-Disney Sports Basketball,8
Game Boy Advance-Sports-Disney Sports Football,5
Game Boy Advance-Sports-Disney Sports Skateboarding,3
Game Boy Advance-Sports-Disney Sports Snowboarding,6
Game Boy Advance-Sports-Disney's Extreme Skate Adventure,7.5
Game Boy Advance-Sports-ESPN Final Round Golf 2002,6.5
Game Boy Advance-Sports-FIFA Soccer 2003,8.8
Game Boy Advance-Sports-FIFA Soccer 2004,8.5
Game Boy Advance-Sports-Hamtaro: Ham+Ham Games,8
